stat,window,avg_type,mae,rmse,r2
FTM,33.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,34.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,35.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,36.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,37.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,38.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,39.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,40.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,41.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,42.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,43.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,44.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,45.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,46.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,47.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,48.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,49.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTM,50.0,ewma,4.798821962968647,5.972525644058138,0.0075514607989696225
FTA,17.0,ewma,5.734434218004736,7.196308411627155,0.03772036051867611
FTA,18.0,ewma,5.72796906826434,7.1882587936428495,0.03987192235105086
FTA,19.0,ewma,5.722208232724727,7.181207132364644,0.041754764152377666
FTA,20.0,ewma,5.717082104010979,7.174998611376555,0.0434109519820739
FTA,21.0,ewma,5.7125594309131795,7.169508197624033,0.04487438367562402
FTA,22.0,ewma,5.708635757260693,7.164633854801564,0.04617266717192692
FTA,23.0,ewma,5.705135568928017,7.160291525774841,0.04732850487709761
FTA,24.0,ewma,5.702011576101183,7.1564113694965314,0.04836072897037391
FTA,25.0,ewma,5.6992374325893405,7.152934901841086,0.04928508599936621
FTA,26.0,ewma,5.696745348977354,7.149812797296449,0.050114838711876386
FTA,27.0,ewma,5.694504497694051,7.14700318028448,0.05086123283736821
FTA,28.0,ewma,5.692474293792757,7.1444702837098,0.051533862825231425
FTA,29.0,ewma,5.690633586848903,7.142183386055165,0.05214096111244193
FTA,30.0,ewma,5.688958801409986,7.140115961967558,0.05268962890195206
FTA,31.0,ewma,5.68742349109502,7.138244998058421,0.05318602176470322
FTA,32.0,ewma,5.686019674745322,7.136550437708127,0.05363550002930262
FTA,33.0,ewma,5.68475297171438,7.135014727444006,0.054042751492597185
FTA,34.0,ewma,5.683600747199232,7.133622443918521,0.05441189220037357
FTA,35.0,ewma,5.6825822932619845,7.132359985311868,0.05474654972458648
FTA,36.0,ewma,5.68166832706232,7.131215314582058,0.05504993237317202
FTA,37.0,ewma,5.680844494604854,7.130177744709083,0.055324887020321234
FTA,38.0,ewma,5.680099823752916,7.129237758158159,0.05557394767510704
FTA,39.0,ewma,5.679429584386589,7.1283868543857976,0.05579937646861444
FTA,40.0,ewma,5.678813908775472,7.127617420451155,0.05600319840103829
FTA,41.0,ewma,5.678243899198282,7.126922620761776,0.05618723092631106
FTA,42.0,ewma,5.677715717278163,7.126296302742087,0.05635310924480852
FTA,43.0,ewma,5.677252619715553,7.125732915813048,0.05650230801126621
FTA,44.0,ewma,5.676838534075753,7.125227441548502,0.056636160035276606
FTA,45.0,ewma,5.676479731969852,7.12477533325521,0.056755872448098876
FTA,46.0,ewma,5.676184106224563,7.124372463530147,0.056862540726297595
FTA,47.0,ewma,5.675936423360384,7.124015078596385,0.05695716089557379
FTA,48.0,ewma,5.675727771360033,7.1236997584199315,0.057040640183679714
FTA,49.0,ewma,5.67554219576785,7.123423381773919,0.057113806346931084
FTA,50.0,ewma,5.675390619251712,7.123183095550885,0.05717741585850877
FTA,17.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,18.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,19.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,20.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,21.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,22.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,23.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,24.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,25.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,26.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,27.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,28.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,29.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,30.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,31.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,32.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,33.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,34.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,35.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,36.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,37.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,38.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,39.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,40.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,41.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,42.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,43.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,44.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,45.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,46.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,47.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,48.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,49.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
FTA,50.0,ewma,5.829534572313914,7.28099891842176,0.014937707953917578
OREB,17.0,ewma,3.0728596153971757,3.8641373279399462,0.044088784793301694
OREB,18.0,ewma,3.069443520849398,3.8596715257551684,0.046297010449407816
OREB,19.0,ewma,3.066492893018838,3.8557616043258793,0.04822827066446411
OREB,20.0,ewma,3.0639267948949938,3.852321968721084,0.049925620265562576
OREB,21.0,ewma,3.061694407272376,3.849283314559322,0.05142383817197027
OREB,22.0,ewma,3.059751415725934,3.846588955817703,0.05275131125186616
OREB,23.0,ewma,3.0580299061267473,3.844192102861484,0.053931426145929606
OREB,24.0,ewma,3.0565238951251517,3.8420538153763006,0.05498361287935716
OREB,25.0,ewma,3.0551575437091616,3.8401414424381977,0.05592413796359552
OREB,26.0,ewma,3.0539270680187065,3.838427419420017,0.056766714547390906
OREB,27.0,ewma,3.0528296253385627,3.8368883298537115,0.05752297710094978
OREB,28.0,ewma,3.0518387809954572,3.83550416649795,0.05820285451140372
OREB,29.0,ewma,3.05095267308308,3.8342577439122856,0.05881486609843034
OREB,30.0,ewma,3.0501624066308715,3.8331342274933844,0.05936635851046235
OREB,31.0,ewma,3.0494524981550057,3.8321207529204435,0.05986369682158743
OREB,32.0,ewma,3.0488005944105523,3.831206116427567,0.06031241981845892
OREB,33.0,ewma,3.0482249351524366,3.8303805210328625,0.060717367046792314
OREB,34.0,ewma,3.0477056285191315,3.8296353673237857,0.06108278340922002
OREB,35.0,ewma,3.0472430147739806,3.828963079980108,0.061412405786200996
OREB,36.0,ewma,3.046832370578643,3.8283569631559833,0.06170953516172306
OREB,37.0,ewma,3.0464651230569357,3.8278110793139817,0.06197709698616416
OREB,38.0,ewma,3.046140951205407,3.827320147229576,0.062217691936445996
OREB,39.0,ewma,3.0458469251034495,3.826879455752732,0.06243363879301789
OREB,40.0,ewma,3.045577723948706,3.826484790588003,0.06262701081133426
OREB,41.0,ewma,3.0453472742931815,3.8261323718827356,0.06279966669828485
OREB,42.0,ewma,3.0451609292105704,3.8258188008293,0.0629532770937411
OREB,43.0,ewma,3.04499118293527,3.8255410138174817,0.06308934729082283
OREB,44.0,ewma,3.0448348939562706,3.825296242936664,0.06320923679574963
OREB,45.0,ewma,3.044699045970289,3.825081981838899,0.06331417622176339
OREB,46.0,ewma,3.0445837577069463,3.8248959561445695,0.06340528192588213
OREB,47.0,ewma,3.0444836446162955,3.824736097710665,0.06348356872781591
OREB,48.0,ewma,3.0444040919846174,3.824600522194428,0.063549960993875
OREB,49.0,ewma,3.044343235765889,3.824487509437347,0.06360530232250305
OREB,50.0,ewma,3.044304537266703,3.8243954862702854,0.0636503640301408
OREB,17.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,18.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,19.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,20.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,21.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,22.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,23.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,24.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,25.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,26.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,27.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,28.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,29.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,30.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,31.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,32.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,33.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,34.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,35.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,36.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,37.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,38.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,39.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,40.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,41.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,42.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,43.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,44.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,45.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,46.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,47.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,48.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,49.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
OREB,50.0,ewma,3.1563572045954342,3.9285353816164,0.011961677019591943
DREB,17.0,ewma,4.1865389860505,5.23842031668976,0.014443521459978736
DREB,18.0,ewma,4.181785472357898,5.232114670433964,0.016814782187181243
DREB,19.0,ewma,4.177591502634645,5.226558958589798,0.01890166064453147
DREB,20.0,ewma,4.1738787768003185,5.221638020608122,0.020748248930845925
DREB,21.0,ewma,4.170558365180309,5.217258707328568,0.022390129064849718
DREB,22.0,ewma,4.1676004503440724,5.21334489239377,0.023856320100961836
DREB,23.0,ewma,4.164904223664941,5.209833778544083,0.025170715188242654
DREB,24.0,ewma,4.1624770873142465,5.206673123416553,0.026353157738872923
DREB,25.0,ewma,4.160289379762816,5.203819128759922,0.027420258068016845
DREB,26.0,ewma,4.158274400984201,5.201234815288952,0.028386020617877428
DREB,27.0,ewma,4.156415202145189,5.198888757789412,0.02926233105542153
DREB,28.0,ewma,4.1546972964220625,5.196754090738314,0.030059338412186554
DREB,29.0,ewma,4.153161862428069,5.194807719353119,0.03078575770371239
DREB,30.0,ewma,4.151742315865548,5.19302968827399,0.03144911166088005
DREB,31.0,ewma,4.150430433571565,5.191402672375361,0.03205592538079871
DREB,32.0,ewma,4.149243881267504,5.189911563051384,0.03261188424093653
DREB,33.0,ewma,4.148173186355587,5.188543129763292,0.03312196290369007
DREB,34.0,ewma,4.1471835219577,5.187285741379882,0.033590531390305434
DREB,35.0,ewma,4.146258159126072,5.18612913536943,0.03402144283150621
DREB,36.0,ewma,4.145412891117458,5.185064225549005,0.0344181064746224
DREB,37.0,ewma,4.144664054354976,5.184082941102475,0.034783548750191295
DREB,38.0,ewma,4.143979182769292,5.183178091109995,0.03512046460873253
DREB,39.0,ewma,4.143348822168597,5.182343250010647,0.03543126088325976
DREB,40.0,ewma,4.142768533715169,5.181572660334193,0.03571809308064511
DREB,41.0,ewma,4.142224041161653,5.180861149751782,0.035982896730150316
DREB,42.0,ewma,4.141711144866893,5.180204060056796,0.03622741420167319
DREB,43.0,ewma,4.141242760121198,5.179597186130975,0.03645321773581389
DREB,44.0,ewma,4.140808974007578,5.179036723304343,0.036661729292388645
DREB,45.0,ewma,4.140402763547258,5.178519221800206,0.03685423771572016
DREB,46.0,ewma,4.140017880759156,5.178041547184066,0.03703191362799707
DREB,47.0,ewma,4.139648593741563,5.177600845919282,0.037195822391677735
DREB,48.0,ewma,4.139302396256058,5.177194515281873,0.037346935424823036
DREB,49.0,ewma,4.138979752308124,5.1768201770089854,0.037486140106678834
DREB,50.0,ewma,4.138686302129517,5.176475654155661,0.03761424847266559
DREB,17.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,18.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,19.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,20.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,21.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,22.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,23.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,24.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,25.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,26.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,27.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,28.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,29.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,30.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,31.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,32.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,33.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,34.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,35.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,36.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,37.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,38.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,39.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,40.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,41.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,42.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,43.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,44.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,45.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,46.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,47.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,48.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,49.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
DREB,50.0,ewma,4.196776935721184,5.257949445048823,0.007081402777979973
REB,17.0,ewma,5.195240661414425,6.5308083369835,0.01779872778090552
REB,18.0,ewma,5.188600282720962,6.52288600955675,0.020180240155299733
REB,19.0,ewma,5.182707399760664,6.5159113759065725,0.022274475827411266
REB,20.0,ewma,5.177454281460923,6.509740233688706,0.024125583277140095
REB,21.0,ewma,5.172858132164469,6.504255697710285,0.02576926290246595
REB,22.0,ewma,5.16876880048139,6.499362040522089,0.02723469045369975
REB,23.0,ewma,5.1651356913605,6.494980129231526,0.02854593741610667
REB,24.0,ewma,5.161860035992812,6.491043995579352,0.029723035512259077
REB,25.0,ewma,5.158951599233213,6.487498223635055,0.0307827852772663
REB,26.0,ewma,5.156350834525136,6.484295936105619,0.031739377813530756
REB,27.0,ewma,5.154009066973629,6.481397224855305,0.03260487828951231
REB,28.0,ewma,5.151921894043116,6.478767915169853,0.03338960582506412
REB,29.0,ewma,5.150017233548959,6.476378583654419,0.03410243481769304
REB,30.0,ewma,5.1482843431183465,6.474203770935766,0.03475103606197372
REB,31.0,ewma,5.146713668128382,6.472221345461293,0.03534207126486455
REB,32.0,ewma,5.145294213246847,6.470411985568741,0.03588135115075963
REB,33.0,ewma,5.144012333642907,6.4687587549223,0.0363739648741509
REB,34.0,ewma,5.142827776682944,6.467246752241637,0.03682438663938614
REB,35.0,ewma,5.141742220366636,6.465862820586436,0.03723656407757503
REB,36.0,ewma,5.14073249414549,6.464595304714488,0.03761399191950465
REB,37.0,ewma,5.139792041054287,6.463433847498055,0.0379597737386842
REB,38.0,ewma,5.138917877595256,6.462369218267907,0.03827667395530732
REB,39.0,ewma,5.138104764212679,6.46139316740632,0.03856716184332509
REB,40.0,ewma,5.137350175053999,6.460498302637118,0.03883344893518614
REB,41.0,ewma,5.136644889086356,6.459677983341731,0.03907752094745642
REB,42.0,ewma,5.135982033958321,6.458926229923455,0.03930116513728166
REB,43.0,ewma,5.1353600733294735,6.458237645791288,0.039505993830969865
REB,44.0,ewma,5.134779406057261,6.457607349972212,0.039693464731721306
REB,45.0,ewma,5.134236319475195,6.457030918711608,0.03986489850607278
REB,46.0,ewma,5.133729783372539,6.456504334704033,0.04002149406211164
REB,47.0,ewma,5.133279470399251,6.456023942825649,0.040164341862531816
REB,48.0,ewma,5.132867292619042,6.455586411425872,0.04029443555867607
REB,49.0,ewma,5.13248629132683,6.455188698388374,0.040412682185208104
REB,50.0,ewma,5.132131239522981,6.454828021296728,0.04051991111688358
REB,17.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,18.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,19.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,20.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,21.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,22.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,23.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,24.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,25.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,26.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
REB,27.0,ewma,5.227137376229527,6.563910932575407,0.007816560212572043
